urn,school_name,website,scrape_time,status,all_emails,phone_numbers,address,staff_names,governor_names,source,retry_needed,retry_count
138278,Oasis Academy Connaught,https://www.oasisacademyconnaught.org,2026-02-15T01:46:37.645209,success,['info@oasisconnaught.org'],,,,,stable,1,0
138279,Weelsby Academy,https://www.weelsby.org.uk,2026-02-15T01:46:37.652108,success,['info@weelsby.org.uk'],,,,,stable,1,0
138280,Winhills Primary Academy,https://www.winhills-cambs.co.uk,2026-02-15T01:46:37.658832,error,[],,,,,stable,1,0
138281,Wilson Stuart School,http://www.wilsonstuart.co.uk,2026-02-15T01:46:37.665400,success,['enquiry@wilsonstuart.co.uk'],,,,,stable,1,0
138282,St Wulfram's National Church of England Primary School,https://www.stwulframsprimary.co.uk,2026-02-15T01:46:37.672458,error,[],,,,,stable,1,0
138283,The Harrowby Church of England Primary School,https://harrowbyprimary.co.uk,2026-02-15T01:46:37.678802,error,[],,,,,stable,1,0
138284,Rauceby Church of England Primary School,https://www.raucebyschool.co.uk,2026-02-15T01:46:37.704382,success,['enquiries@rauceby.lincs.sch.uk'],,,,,stable,1,0
138285,Riverside Primary Academy,https://www.riversideprimaryacademy.org.uk,2026-02-15T01:46:37.710874,error,[],,,,,stable,1,0
138286,Beaumont School,http://www.beaumontschool.com,2026-02-15T01:46:37.717083,success,['admin@beaumont.school'],,,,,stable,1,0
138287,The Costello School,http://www.costelloschool.co.uk,2026-02-15T01:46:37.723292,error,[],,,,,stable,1,0
138288,St Catherine of Siena Catholic Primary School,https://www.stcatherinescatholicprimaryschool.co.uk,2026-02-15T01:46:37.732174,success,['admin@st-catherine.herts.sch.uk'],,,,,stable,1,0
138289,Burford School,http://www.burford.oxon.sch.uk,2026-02-15T01:46:37.738112,success,"['office@burford.oxon.sch.uk', 'admissions@burford.oxon.sch.uk', 'boarding@burford.oxon.sch.uk']",,,,,stable,1,0
138290,Saint Martin's Catholic Voluntary Academy,http://www.saint-martins.net,2026-02-15T01:46:37.744953,success,['admin@saint-martins.net'],,,,,stable,1,0
138291,Boston West Academy,https://www.bwacademy.co.uk,2026-02-15T01:46:37.751440,error,[],,,,,stable,1,0
138292,St Mary Roman Catholic Primary School,https://www.stmarysroyston.co.uk,2026-02-15T01:46:38.487841,success,['admin@st-marys-royston.herts.sch.uk'],,,,,stable,1,0
138293,Crigglestone St James CofE Primary Academy,https://www.stjamesacademy.co.uk,2026-02-15T01:46:38.494586,success,['admin@stjamesacademy.co.uk'],,,,,stable,1,0
138294,Sacred Heart Catholic Voluntary Academy,http://sacredheartacademy.org.uk,2026-02-15T01:46:38.501830,error,[],,,,,stable,1,0
138295,"Saint Mary's Catholic Primary School, Loughborough",https://www.stmarys-rc.leics.sch.uk,2026-02-15T01:46:38.508574,success,['office@stmarys-rc.leics.sch.uk'],,,,,stable,1,0
138296,"Saint Clare's Primary School A Catholic Voluntary Academy, Coalville, Leicestershire",https://www.st-clares.leics.sch.uk,2026-02-15T01:46:38.515221,success,['school.office@st-clares.leics.sch.uk'],,,,,stable,1,0
138297,Holy Cross School A Catholic Voluntary Academy,https://www.holycrosswhitwick.co.uk,2026-02-15T01:46:38.521588,success,['office@whx.leics.sch.uk'],,,,,stable,1,0
138298,De Lisle College Loughborough Leicestershire,http://www.delisle.leics.sch.uk,2026-02-15T01:46:38.528536,success,['enquiries@delisle.leics.sch.uk'],,,,,stable,1,0
138299,"Saint Winefride's Catholic Voluntary Academy, Shepshed, Leicestershire",http://www.winefrides-rc.leics.sch.uk,2026-02-15T01:46:38.535422,success,['office@winefrides-rc.leics.sch.uk'],,,,,stable,1,0
138300,Waterloo Primary Academy,http://waterloo.zestacademytrust.co.uk,2026-02-15T01:46:38.543260,success,['admin@waterloo.blackpool.sch.uk'],,,,,stable,1,0
138301,The Newbridge School,http://www.newbridge.org.uk,2026-02-15T01:46:38.549736,error,[],,,,,stable,1,0
138302,"Holy Trinity Primary School, A Church of England Academy",http://www.holytrinitycofecalderdale.org.uk,2026-02-15T01:46:38.555953,success,['admin@holytrinitycofe.calderdale.sch.uk'],,,,,stable,1,0
138303,Warren Farm Primary School,https://www.warrenfarm-primary.co.uk,2026-02-15T01:46:38.562810,success,['office@warrenfarmgo.co.uk'],,,,,stable,1,0
138304,Crawshaw Academy,http://www.crawshawacademy.org.uk,2026-02-15T01:46:38.569487,success,['info@ca.rklt.co.uk'],,,,,stable,1,0
138305,Tregoze Primary School,https://www.tregoze-pri.swindon.sch.uk,2026-02-15T01:46:38.594776,error,[],,,,,stable,1,0
138306,Rodbourne Cheney Primary School,https://www.rodbournecheney.swindon.sch.uk,2026-02-15T01:46:38.601482,error,[],,,,,stable,1,0
138307,Nyland School,https://www.nyland-pri.swindon.sch.uk,2026-02-15T01:46:38.608365,error,[],,,,,stable,1,0
138308,Mountford Manor Primary School,https://www.mountfordmanor.swindon.sch.uk,2026-02-15T01:46:38.615256,error,[],,,,,stable,1,0
138309,Drove Primary School,https://drove-pri.swindon.sch.uk,2026-02-15T01:46:38.621321,error,[],,,,,stable,1,0
138310,Elburton Primary School,http://www.elburtonschool.com,2026-02-15T01:46:38.627192,success,['office@elburtonprimary.co.uk'],,,,,stable,1,0
138311,"St Teresa's Catholic Primary School, Colchester",http://www.st-teresas.essex.sch.uk,2026-02-15T01:46:38.633682,success,['office@st-teresas.essex.sch.uk'],,,,,stable,1,0
138312,Westminster City School,http://www.wcsch.com,2026-02-15T01:46:38.639844,success,['enquiries@wcsch.com'],,,,,stable,1,0
138313,The Grey Coat Hospital,http://www.gch.org.uk,2026-02-15T01:46:38.646915,success,['info@gch.org.uk'],,,,,stable,1,0
138314,Armthorpe Academy,https://www.armthorpeacademy.org.uk,2026-02-15T01:46:38.654524,success,"['arm-enquiries@consilium-at.com', 'safeguarding.armthorpe@consilium-at.com']",,,,,stable,1,0
138315,Pilton Bluecoat Church of England Academy,https://www.piltonbluecoat.devon.sch.uk,2026-02-15T01:46:38.661671,success,"['logo@2x.png', 'logo_trust@2x.png', 'office@piltonbluecoat.devon.sch.uk']",,,,,stable,1,0
138316,St John Roman Catholic Primary School,https://www.stjohns4.herts.sch.uk,2026-02-15T01:46:38.668439,success,['admin@stjohns4.herts.sch.uk'],,,,,stable,1,0
138317,Christ Church Church of England Primary School,https://www.christchurch.bristol.sch.uk,2026-02-15T01:46:38.675521,success,['christ.church.p@bristol-schools.uk'],,,,,stable,1,0
138318,Neston High School,http://www.nestonhigh.com,2026-02-15T01:46:38.682540,success,['admin@nestonhigh.com'],,,,,stable,1,0
138321,Huncote Primary School,https://www.huncoteprimary.org,2026-02-15T01:46:38.689273,success,['office@huncote.embracemat.org'],,,,,stable,1,0
138322,Our Lady Catholic Primary School,http://www.ourladys.herts.sch.uk,2026-02-15T01:46:38.696078,success,['admin@ourladys.herts.sch.uk'],,,,,stable,1,0
138323,Brookvale Groby Learning Campus,http://www.brookvalegroby.com,2026-02-15T01:46:38.702976,success,['BGLC-Campus-Culture-@-16.9.24-1.pdf'],,,,,stable,1,0
138324,Ruskington Chestnut Street Church of England Academy,http://www.chestnutstreet.co.uk,2026-02-15T01:46:38.709626,success,['enquiries@chestnutstreet.laat.co.uk'],,,,,stable,1,0
138326,The Frances Bardsley Academy for Girls,http://www.fbaok.co.uk,2026-02-15T01:46:38.716352,success,['info@fbaok.co.uk'],,,,,stable,1,0
138327,Heath Lane Academy,https://www.heathlaneacademy.org.uk,2026-02-15T01:46:38.722912,error,[],,,,,stable,1,0
138328,Chattenden Primary School,http://www.chattenden.medway.sch.uk,2026-02-15T01:46:38.729833,success,['office@chattenden.medway.sch.uk'],,,,,stable,1,0
138329,St Bernard's Catholic High School,https://www.sbch.org.uk,2026-02-15T01:46:38.736677,error,[],,,,,stable,1,0
138330,The Gainsborough Hillcrest Early Years Academy,https://www.hillcrestearlyyearsacademy.co.uk,2026-02-15T01:46:38.743353,success,['enquiries@hillcrest.lincs.sch.uk'],,,,,stable,1,0
138331,East Herrington Primary Academy,http://www.ehpa.co.uk,2026-02-15T01:46:38.749947,error,[],,,,,stable,1,0
138332,The Vale Primary Academy,https://www.thevpacademy.org.uk,2026-02-15T01:46:38.757189,success,['info@thevpacademy.org.uk'],,,,,stable,1,0
138334,The Gateway Primary Free School,http://www.theglc-primaryfreeschool.org.uk,2026-02-15T01:46:38.764071,success,['admin.gatewayprimary@theglc.org.uk'],,,,,stable,1,0
138335,St Cyprian's Greek Orthodox Primary Academy,https://www.stcypriansprimaryacademy.co.uk,2026-02-15T01:46:38.770749,error,[],,,,,stable,1,0
138336,Rodillian Academy,http://www.rodillianacademy.co.uk,2026-02-15T01:46:38.777817,error,[],,,,,stable,1,0
138337,All Saints' Catholic High School,http://www.allsaints.sheffield.sch.uk,2026-02-15T01:46:38.784683,error,[],,,,,stable,1,0
138338,Our Lady of Perpetual Succour Catholic Primary School,https://www.ourladyopsbulwell.com,2026-02-15T01:46:38.791486,success,['admin@ourladyops.nottingham.sch.uk'],,,,,stable,1,0
138339,St Mary's Catholic Primary School,https://www.stmaryshysongreen.com,2026-02-15T01:46:38.798416,success,['admin@smca.nottingham.sch.uk'],,,,,stable,1,0
138340,St Teresa's Catholic Primary School,https://www.stteresasprimaryschool.co.uk,2026-02-15T01:46:38.805303,success,['admin@st-teresas.nottingham.sch.uk'],,,,,stable,1,0
138341,The Trinity Catholic School A Voluntary Academy,https://www.trinity.nottingham.sch.uk,2026-02-15T01:46:38.811746,success,['office@trinity.nottingham.sch.uk'],,,,,stable,1,0
138342,Altwood Church of England School,http://www.altwoodschool.co.uk,2026-02-15T01:46:38.818356,success,['altwood@altwoodschool.co.uk'],,,,,stable,1,0
138343,Woodlands Academy of Learning,https://www.woodlands.walsall.sch.uk,2026-02-15T01:46:38.843202,error,[],,,,,stable,1,0
138345,Farndon Fields Primary School,https://www.farndonfields.org,2026-02-15T01:46:38.850005,error,[],,,,,stable,1,0
138346,Meadowdale Primary School,https://www.meadowdale.info,2026-02-15T01:46:38.856957,success,['office@mdw.learnat.uk'],,,,,stable,1,0
138347,Ridgeway Primary Academy,https://www.ridgewayprimary.org.uk,2026-02-15T01:46:38.863621,success,['office@rpa.learnat.uk'],,,,,stable,1,0
138348,Parkland Primary School South Wigston,https://www.parklandprimary.co.uk,2026-02-15T01:46:38.870304,success,"['admin@dsatparkland.org', 'jbenson@dsatparkland.org', 'preschool@dsatparkland.org', 'discovery@cbfs.uk', 'parklandrangers@dsatparkland.org']",,,,,stable,1,0
138349,Harris Primary Academy Chafford Hundred,https://www.harrisprimarychaffordhundred.org.uk,2026-02-15T01:46:38.877254,success,['info@harrisprimarychaffordhundred.org.uk'],,,,,stable,1,0
138350,Ivanhoe School,http://www.ivanhoe.co.uk,2026-02-15T01:46:38.884114,success,"['office@ivanhoe.co.uk', 'office@lifemultiacademytrust.org.uk']",,,,,stable,1,0
138351,The Rural Enterprise Academy,https://www.ruralenterpriseacademy.com,2026-02-15T01:46:38.890650,success,['enquiries@ruralenterpriseacademy.com'],,,,,stable,1,0
138352,Tring School,http://tring.herts.sch.uk,2026-02-15T01:46:38.897373,success,['tringschool@tringschool.org'],,,,,stable,1,0
138353,Cotgrave Candleby Lane School,http://www.candlebylane.co.uk,2026-02-15T01:46:38.903933,success,['office@candlebylane.co.uk'],,,,,stable,1,0
138354,St Thomas More Roman Catholic Primary School,http://www.stmletchworth.co.uk,2026-02-15T01:46:38.910696,success,"['admin@stmletchworth.co.uk', 'admin@STMLetchworth.co.uk']",,,,,stable,1,0
138355,Hilbre High School,https://www.hilbre.wirral.sch.uk,2026-02-15T01:46:38.917031,error,[],,,,,stable,1,0
138356,St George's School,http://www.stgeorges.herts.sch.uk,2026-02-15T01:46:38.923669,success,['admin@stgeorges.herts.sch.uk'],,,,,stable,1,0
138357,Thurcroft Junior Academy,https://www.thurcroftacademy.org,2026-02-15T01:46:38.930331,success,['info@thurcroftacademy.org'],,,,,stable,1,0
138358,Kibworth Church of England Primary School,https://www.kibprimary.leics.sch.uk,2026-02-15T01:46:38.937428,error,[],,,,,stable,1,0
138359,"Great Bowden Academy, A Church of England Primary School",https://www.greatbowden.leics.sch.uk,2026-02-15T01:46:38.944571,success,['office@gba.learnat.uk'],,,,,stable,1,0
138360,St Mary's Church of England High School (VA),http://www.st-maryshigh.herts.sch.uk,2026-02-15T01:46:38.951486,success,"['admin@st-maryshigh.herts.sch.uk', 'nmiken@duolink.com']",,,,,stable,1,0
138361,Notre Dame High School,http://www.notredame-high.org.uk,2026-02-15T01:46:38.958188,error,[],,,,,stable,1,0
138362,Gurney Pease Academy,https://www.educationvillage.org.uk,2026-02-15T01:46:38.964918,error,[],,,,,stable,1,0
138364,Willow Brook Primary School Academy,http://www.willowbrook-gst.org,2026-02-15T01:46:38.971545,success,['school@willowbrook-gst.org'],,,,,stable,1,0
138367,Oakbank,https://www.oakbank.anthemtrust.uk,2026-02-15T01:46:38.978664,error,[],,,,,stable,1,0
138368,Parkside Studio College,http://www.parksidestudiocollege.co.uk,2026-02-15T01:46:38.985206,success,['Parksidestudiocollege@trhat.org'],,,,,stable,1,0
138369,Barton Hill Academy,https://sites.google.com/aetinet.org/barton-hill-academy,2026-02-15T01:46:38.991995,error,[],,,,,stable,1,0
138370,Torquay Academy,http://www.tqacademy.co.uk,2026-02-15T01:46:38.998879,success,['admin@TQacademy.co.uk'],,,,,stable,1,0
138372,Meadow Park Academy,https://www.meadowpark.anthemtrust.uk,2026-02-15T01:46:39.008772,success,['admin@meadowpark.anthemtrust.uk'],,,,,stable,1,0
138373,Chantry Academy,http://www.chantryacademy.org,2026-02-15T01:46:39.015341,success,['admin@chantryacademy.org'],,,,,stable,1,0
138374,West Walsall E-ACT Academy,https://westwalsallacademy.e-act.org.uk,2026-02-15T01:46:39.021728,success,"['wwea.concerns@e-act.org.uk', 'wwea.info@e-act.org.uk']",,,,,stable,1,0
138375,Bridgwater College Academy,http://www.bridgwatercollegeacademy.org,2026-02-15T01:46:39.028346,success,"['Leisure@btc-trust.org', 'office@bridgwatercollegeacademy.org']",,,,,stable,1,0
138377,E-Act the Dolphin School,http://www.dolphinschoolbristol.org,2026-02-15T01:46:39.035311,success,"['ofsted-good-logo@2x-150x150.png', 'info@fls.e-act.org.uk']",,,,,stable,1,0
138379,Everton Free School,http://www.evertonfreeschool.com,2026-02-15T01:46:39.042037,error,[],,,,,stable,1,0
138380,Lighthouse School Leeds,https://www.lighthouseschool.co.uk,2026-02-15T01:46:39.048693,success,"['admin@lighthouseschool.co.uk', 'safeguardingteam@lighthouseschool.co.uk', 'camhsleeds.crisis@nhs.net', 'harrogateschoolpublicconsultation@lighthouseschool.co.uk']",,,,,stable,1,0
138381,Enfield Heights Academy,https://www.northstartrust.org.uk,2026-02-15T01:46:39.055008,error,[],,,,,stable,1,0
138385,LeAF Studio,https://www.leafstudio.co.uk,2026-02-15T01:46:39.060928,success,['office@leafstudio.co.uk'],,,,,stable,1,0
138389,Garden City Academy,https://www.gardencityacademy.co.uk,2026-02-15T01:46:39.067012,success,['admin@gardencityacademy.org'],,,,,stable,1,0
138390,Heron Park Primary Academy,https://www.heronparkprimaryacademy.org,2026-02-15T01:46:39.126492,success,['office@heronppa.org.uk'],,,,,stable,1,0
138391,Oakwood Primary Academy,http://www.oakwoodprimaryacademy.org,2026-02-15T01:46:39.133528,success,['OPAOffice@oakwoodpa.org.uk'],,,,,stable,1,0
138392,Glenleigh Park Primary Academy,https://www.glenleighparkprimaryacademy.org,2026-02-15T01:46:39.139550,success,['office@glenleighppa.org.uk'],,,,,stable,1,0
138395,Chilwell Croft Academy,https://www.chilwellcroftacademy.com,2026-02-15T01:46:39.164181,success,['enquiry@chilwellcroftacademy.com'],,,,,stable,1,0
138396,E-ACT Nechells Academy,http://nechellsacademy.e-act.org.uk,2026-02-15T01:46:39.170930,success,"['NECHELLSpupilconcerns@e-act.org.uk', 'nechells.info@e-act.org.uk']",,,,,stable,1,0
138397,Ark Tindal Primary Academy,https://www.arktindalprimary.org,2026-02-15T01:46:39.177759,success,['info@arktindalprimary.org'],,,,,stable,1,0
138398,Field Lane Primary School,https://www.fieldlane.polarismat.org.uk,2026-02-15T01:46:39.184760,success,['admin@fieldlane.polarismat.org.uk'],,,,,stable,1,0
138399,The Ferns Primary Academy,https://tfa.northerneducationtrust.org,2026-02-15T01:46:39.191651,error,[],,,,,stable,1,0
138400,King Offa Primary Academy,http://www.kingoffaprimaryacademy.org,2026-02-15T01:46:39.198092,success,['office@kingoffapa.org.uk'],,,,,stable,1,0
138401,Willow Green Academy,https://www.willowgreen.org.uk,2026-02-15T01:46:39.205116,success,['info@willowgreen.org.uk'],,,,,stable,1,0
138402,Portfield Primary Academy,http://www.portfield-tkat.org,2026-02-15T01:46:39.211875,success,"['office@portfield-tkat.org', 'enquiries@tkat.org']",,,,,stable,1,0
138403,London Academy of Excellence,https://www.lae.ac.uk,2026-02-15T01:46:39.218888,success,['office@lae.ac.uk'],,,,,stable,1,0
138404,Briscoe Primary School & Nursery Academy,https://www.hearts-briscoe.uk,2026-02-15T01:46:39.226092,error,[],,,,,stable,1,0
138409,Oasis Academy Bank Leaze,https://www.oasisacademybankleaze.org,2026-02-15T01:46:39.232958,success,['info@oasisbankleaze.org'],,,,,stable,1,0
138410,Percy Shurmer Academy,https://percyshurmeracademy.org,2026-02-15T01:46:39.239683,success,['contactus@liftpercyshurmer.org'],,,,,stable,1,0
138411,Meden School,http://www.medenschool.co.uk,2026-02-15T01:46:39.246600,error,[],,,,,stable,1,0
138413,Southway Primary School,https://www.southwayprimary.co.uk,2026-02-15T01:46:39.253761,success,"['office@southwayprimary.co.uk', 'chair.governors@southwayprimary.co.uk']",,,,,stable,1,0
138414,Chaucer School,http://www.chaucer.sheffield.sch.uk,2026-02-15T01:46:39.260308,success,['enquiries@chaucer.sheffield.sch.uk'],,,,,stable,1,0
138415,Gooseacre Primary Academy,https://www.astreagooseacre.org,2026-02-15T01:46:39.266650,success,['info@astreagooseacre.org'],,,,,stable,1,0
138416,Dukesgate Academy,https://www.dukesgateacademy.co.uk,2026-02-15T01:46:39.273258,success,['office@dukesgateacademy.co.uk'],,,,,stable,1,0
138420,Croft Academy,https://www.croftacademy.org,2026-02-15T01:46:39.279766,success,['admin.croft@croftacademy.org'],,,,,stable,1,0
138421,The Dean Academy,http://www.thedeanacademy.org,2026-02-15T01:46:39.286173,success,['d1933dd16db74bdda61afa7a0e1c45e0@thedeanacademy.org'],,,,,stable,1,0
138423,Eastfield Academy,https://www.eastfieldacademy.co.uk,2026-02-15T01:46:39.292671,success,['enquiries@eastfieldacademy.co.uk'],,,,,stable,1,0
138424,The Croft Primary School,https://www.thecroft.swindon.sch.uk,2026-02-15T01:46:39.299257,error,[],,,,,stable,1,0
138425,The Shirestone Academy,https://sites.google.com/shirestone.org/shirestoneacademywebsite2022/home,2026-02-15T01:46:39.306108,success,"['help@NSPCC.org.uk', 'help@shirestone.org', 'enquiry@shirestoneacademy.co.uk', 'info@elliotfoundation.co.uk']",,,,,stable,1,0
138430,The Ridge Academy,https://www.theridgeacademy.org,2026-02-15T01:46:39.312962,error,[],,,,,stable,1,0
138431,Race Leys Junior School,https://www.raceleys-gst.org,2026-02-15T01:46:39.319554,success,['admin2615@welearn365.com'],,,,,stable,1,0
138432,St Clement's Church of England Academy,https://www.stclemce.bham.sch.uk,2026-02-15T01:46:39.326273,error,[],,,,,stable,1,0
138433,"St Michael's CofE Primary Academy, Handsworth",https://www.stmich21.bham.sch.uk,2026-02-15T01:46:39.332700,error,[],,,,,stable,1,0
138434,Northdown Primary School,https://www.northdown-tkat.org,2026-02-15T01:46:39.339487,success,"['manager@forustoo.org', 'office@northdown-tkat.org', 'enquiries@tkat.org']",,,,,stable,1,0
138435,Tamworth Enterprise College and AET Academy,http://www.tamworthenterprisecollege.co.uk,2026-02-15T01:46:39.346431,error,[],,,,,stable,1,0
138436,Newlands Primary School,https://www.newlands-tkat.org,2026-02-15T01:46:39.353394,success,"['office@newlands-tkat.org', 'enquiries@tkat.org']",,,,,stable,1,0
138437,Bridgemary School,https://www.bridgemary-tkat.org,2026-02-15T01:46:39.360678,success,"['school@bridgemary-tkat.org', 'enquiries@tkat.org']",,,,,stable,1,0
