URN,School_Name,Website,All_Emails,Has_Pupil_Premium,Has_Governors,Has_SEND,Ofsted_Mention,Postcode,Town,Region,Scrape_Date
103922,Whitecrest Primary School,https://www.whitecrest.sandwell.sch.uk,enquiries@whitecrest.sandwell.sch.uk,1,0,0,,B43 6HQ,Birmingham,West Midlands,2026-02-14T09:31:51.970875
103923,Eaton Valley Primary School,http://www.eatonvalley.sandwell.sch.uk,,0,0,0,,B71 4BU,West Bromwich,West Midlands,2026-02-14T09:31:57.896195
103925,Glebefields Primary School,https://www.glebefields.net/,,0,0,0,,DY4 0SX,Tipton,West Midlands,2026-02-14T09:32:03.650453
103929,Abbey Junior School,https://www.abbeyfederation.co.uk,,1,1,0,,B67 5LT,Smethwick,West Midlands,2026-02-14T09:32:09.942709
103930,Abbey Infant School,http://www.abbeyfederation.co.uk,,1,1,0,,B67 5LR,Smethwick,West Midlands,2026-02-14T09:32:16.148619
103932,Annie Lennard Primary School,https://www.annielennardprimary.co.uk,,0,0,0,,B67 6LE,Smethwick,West Midlands,2026-02-14T09:32:22.911737
103933,Bearwood Primary School,https://www.bearwood.sandwell.sch.uk,headteacher@bearwood.sandwell.sch.uk,0,0,0,,B66 4HB,Smethwick,West Midlands,2026-02-14T09:32:28.581613
103934,Bleakhouse Primary School,http://www.bleakhouseprimary.school,"generaladmin@bleakhouse.sandwell.sch.uk, generaladmin@bleakhouse.sandwell.sch.uk",0,0,1,,B68 9DS,Oldbury,West Midlands,2026-02-14T09:32:34.261983
103936,Brickhouse Primary School,http://www.brickhouse.sandwell.sch.uk,,0,1,0,,B65 8HS,Rowley Regis,West Midlands,2026-02-14T09:32:39.879358
103937,Cape Primary School,https://www.capeprimary.com,office@cape.sandwell.sch.uk,0,0,0,,B66 4SH,Smethwick,West Midlands,2026-02-14T09:32:45.252490
103941,Crocketts Community Primary School,https://www.crockettscommunityprimary.co.uk/,lynne.paino@crocketts.school,0,0,0,,B67 7DW,Smethwick,West Midlands,2026-02-14T09:32:50.586215
103945,Grace Mary Primary School,https://www.gracemary.co.uk/,office@gracemary.sandwell.sch.uk,0,0,0,,B69 1LD,Oldbury,West Midlands,2026-02-14T09:32:55.863757
103946,Highfields Primary School,https://www.highfields.sandwell.sch.uk/,highfields.enquiry@highfields.sandwell.sch.uk,0,0,0,,B65 0DA,Rowley Regis,West Midlands,2026-02-14T09:33:01.978554
103950,Oakham Primary School,https://www.oakhamprimary.org.uk/,,0,0,0,outstanding,B69 1SG,Oldbury,West Midlands,2026-02-14T09:33:07.479901
103952,Old Hill Primary School,http://www.oldhillprimaryschool.com/,nbillingham@oldhillprimaryschool.com,0,0,0,,B64 6DR,Cradley Heath,West Midlands,2026-02-14T09:33:14.283349
103953,Perryfields Primary School,https://www.perryfields-pri.sandwell.sch.uk/,office.admin@perryfields-pri.sandwell.sch.uk,0,0,0,,B68 0QY,Oldbury,West Midlands,2026-02-14T09:33:22.828210
103954,Reddal Hill Primary School,https://www.reddalhillprimary.com,,0,0,0,,B64 6HT,Cradley Heath,West Midlands,2026-02-14T09:33:28.227995
103957,Temple Meadow Primary School,http://www.templemeadow.com,,0,0,0,,B64 6RH,Cradley Heath,West Midlands,2026-02-14T09:33:34.211936
103968,Lyng Primary School,http://www.lyng.sandwell.sch.uk,lyng.admin@lyng.sandwell.sch.uk,0,1,0,,B70 7SQ,West Bromwich,West Midlands,2026-02-14T09:33:45.570643
103970,Joseph Turner Primary School,https://www.josephturnerprimary.co.uk,,1,1,1,,DY4 0RN,Tipton,West Midlands,2026-02-14T09:33:54.346578
103972,Grove Vale Primary School,https://www.grovevale.co.uk/,,0,0,0,,B43 6AL,Birmingham,West Midlands,2026-02-14T09:34:00.260637
103974,Yew Tree Primary School,https://www.yewtreeprimary.co.uk,,0,0,0,,WS5 4DX,Walsall,West Midlands,2026-02-14T09:34:05.453063
103976,Brandhall Primary School,https://www.brandhall.sandwell.sch.uk/,,0,0,0,,B68 0SH,Oldbury,West Midlands,2026-02-14T09:34:11.338993
103977,Hall Green Primary School,https://hallgreenprimary.co.uk,,0,0,0,,B71 2JQ,West Bromwich,West Midlands,2026-02-14T09:34:17.157626
103978,Langley Primary School,https://www.langleyprimary.com,,0,0,0,,B69 4QB,Oldbury,West Midlands,2026-02-14T09:34:23.021470
103981,Blackheath Primary School,https://www.blackheathprimary.org.uk,,0,0,1,,B65 9NF,Rowley Regis,West Midlands,2026-02-14T09:34:31.666825
103982,Ferndale Primary School,https://www.ferndaleprimary.co.uk/,admin@ferndale.sandwell.sch.uk,0,0,1,good,B43 5QF,Birmingham,West Midlands,2026-02-14T09:34:38.313310
103983,Causeway Green Primary School,https://www.causewaygreenprimaryschool.co.uk/,contact.us@causewaygreen.sandwell.sch.uk,0,1,1,,B68 8LX,Oldbury,West Midlands,2026-02-14T09:34:45.116467
103984,Rood End Primary School,https://www.roodend.sandwell.sch.uk/,enquiry@roodend.sandwell.sch.uk,0,0,0,,B68 8SQ,Oldbury,West Midlands,2026-02-14T09:34:51.549155
103987,St Martin's CofE Primary School,https://www.st-martins.sandwell.sch.uk,office@st-martins.sandwell.sch.uk,1,1,0,,DY4 7PG,Tipton,West Midlands,2026-02-14T09:35:02.131307
103989,St Mary Magdalene CofE Voluntary Controlled Primary School,https://www.st-marymagdalene.sandwell.sch.uk/,headteacher@st-marymagdalene.sandwell.sch.uk,0,0,1,,B71 1RP,West Bromwich,West Midlands,2026-02-14T09:35:09.235494
103990,All Saints CofE Primary School,https://www.allsaints-sch.co.uk/,office@allsaints-sch.co.uk,0,0,0,good,B71 1QN,West Bromwich,West Midlands,2026-02-14T09:35:15.839212
104227,St Michael's Church of England C Primary School,https://www.stmichaels-pelsall.co.uk/,,0,0,0,,WS3 4JJ,Walsall,West Midlands,2026-02-14T09:35:20.325123
103996,Holy Name Catholic Primary School,https://www.holynameprimary.co.uk,office@holyname.sandwell.sch.uk,0,0,0,,B43 6LN,Birmingham,West Midlands,2026-02-14T09:35:27.185309
103997,Christ Church CofE Primary School,https://www.christchurchsandwell.co.uk/,enquiries@christchurchsandwell.org,0,0,0,,B69 4DE,Oldbury,West Midlands,2026-02-14T09:35:33.401895
104000,St Matthew's CofE Primary School,https://www.stmatthews-primary.co.uk,"admin@st-matthews.sandwell.sch.uk, admin@st-matthews.sandwell.sch.uk, admin@st-matthews.sandwell.sch.uk, admin@st-matthews.sandwell.sch.uk",0,0,0,,B66 3LX,Smethwick,West Midlands,2026-02-14T09:35:40.690039
104018,Holly Lodge High School College of Science,https://www.holly-lodge.org,,0,0,0,,B67 7JG,Smethwick,West Midlands,2026-02-14T09:35:45.733207
104019,St Michael's Church of England High School,https://www.st-michaels.sandwell.sch.uk,,0,0,0,,B65 9AN,Rowley Regis,West Midlands,2026-02-14T09:35:50.380417
104039,Blossomfield Infant and Nursery School,https://www.blossomfield.solihull.sch.uk,,0,0,0,,B90 3QX,Solihull,West Midlands,2026-02-14T09:36:00.157076
104040,Burman Infant School,https://www.burman.solihull.sch.uk,"office@burman.solihull.sch.uk, OFFICE@BURMAN.SOLIHULL.SCH.UK",0,0,0,,B90 2JW,Solihull,West Midlands,2026-02-14T09:36:05.614729
104042,Cranmore Infant School,https://www.cranmore.solihull.sch.uk/,office@cranmore.solihull.sch.uk,0,1,0,,B90 4SA,Solihull,West Midlands,2026-02-14T09:36:11.625599
104046,Haslucks Green School,https://www.haslucks-green.solihull.sch.uk,27office@haslucks-green.solihull.sch.uk,1,1,0,,B90 2EJ,Solihull,West Midlands,2026-02-14T09:36:18.775126
104049,Sharmans Cross Junior School,https://www.sharmans-cross.solihull.sch.uk,office@sharmans-cross.solihull.sch.uk,0,0,0,,B91 1PH,Solihull,West Midlands,2026-02-14T09:36:24.649973
104050,Shirley Heath Junior School,https://www.shirley-heath.solihull.sch.uk,,0,0,0,,B90 3DS,Solihull,West Midlands,2026-02-14T09:36:31.194726
104053,Woodlands Infant School,https://www.woodlandsinfantschool.co.uk,office@woodlands-inf.solihull.sch.uk,0,0,0,,B90 2PX,Solihull,West Midlands,2026-02-14T09:36:37.869863
104054,Widney Junior School,https://www.widney.solihull.sch.uk,office@widney.solihull.sch.uk,0,0,0,,B91 3LQ,Solihull,West Midlands,2026-02-14T09:36:43.019115
104056,Oak Cottage Primary School,https://www.oak-cottage.solihull.sch.uk/,,0,0,0,,B91 1DY,Solihull,West Midlands,2026-02-14T09:36:48.733435
104057,Mill Lodge Primary School,https://www.mill-lodge.solihull.sch.uk,office@mill-lodge.solihull.sch.uk,0,0,0,,B90 1BT,Solihull,West Midlands,2026-02-14T09:36:55.239959
104065,Tidbury Green School,http://www.tidbury-green.solihull.sch.uk/,"office@tidbury-green.solihull.sch.uk, office@tidbury-green.solihull.sch.uk",1,1,1,outstanding,B90 1QW,Solihull,West Midlands,2026-02-14T09:37:02.358162
104070,Coleshill Heath School,http://www.chs.solihull.sch.uk/,,0,0,1,,B37 7PY,Birmingham,West Midlands,2026-02-14T09:37:08.916036
104074,Cheswick Green Primary School,https://www.cheswick-green.solihull.sch.uk,,0,0,0,,B90 4HG,Solihull,West Midlands,2026-02-14T09:37:15.760934
104278,Low Hill Nursery School,https://lowhillnursery.co.uk,lowhillnurseryschool@wolverhampton.gov.uk,0,0,0,outstanding,WV10 9JN,Wolverhampton,West Midlands,2026-02-14T09:37:15.867076
104079,Greswold Primary School,http://www.greswold.solihull.sch.uk,,0,0,0,,B91 2AZ,Solihull,West Midlands,2026-02-14T09:37:26.849996
104087,Meriden Church of England Primary School,https://www.meridenceprimaryschool.com,office@meriden.solihull.sch.uk,0,1,0,,CV7 7LW,Coventry,West Midlands,2026-02-14T09:37:32.682984
104090,St Alphege Church of England Infant and Nursery School,https://www.stalphege.solihull.sch.uk,"officeinf@stalphege.solihull.sch.uk, officejun@stalphege.solihull.sch.uk",0,0,0,,B91 3DW,Solihull,West Midlands,2026-02-14T09:37:38.306560
104092,St Alphege Church of England Junior School,https://www.stalphege.solihull.sch.uk,"officeinf@stalphege.solihull.sch.uk, officejun@stalphege.solihull.sch.uk",0,0,0,,B91 3JG,Solihull,West Midlands,2026-02-14T09:37:43.865266
104093,Berkswell Church of England Voluntary Aided Primary School,https://www.berkswellschool.org.uk,office@berkswell.solihull.sch.uk,0,0,0,good,CV7 7BJ,Coventry,West Midlands,2026-02-14T09:37:53.980716
104097,St Mary and St Margaret's Church of England Aided Primary School,https://www.stmaryandstmargarets.com,,0,0,0,,B36 9AX,Birmingham,West Midlands,2026-02-14T09:38:02.827483
104105,Bishop Wilson Church of England Primary School,https://www.bishop-wilson.solihull.sch.uk,,0,0,0,,B37 7TR,Birmingham,West Midlands,2026-02-14T09:38:10.059167
104131,Reynalds Cross School,https://www.reynalds-cross.solihull.sch.uk,office@reynalds-cross.solihull.sch.uk,0,0,0,,B92 7ER,Solihull,West Midlands,2026-02-14T09:38:16.252290
104132,Forest Oak School,https://www.forest-oak.solihull.sch.uk,,1,1,1,,B36 0UE,Birmingham,West Midlands,2026-02-14T09:38:22.712520
104133,Merstone School,https://www.merstone.solihull.sch.uk,,1,1,1,,B36 0UE,Birmingham,West Midlands,2026-02-14T09:38:28.562035
104135,Fullbrook Nursery School,https://www.fullbrooknurseryschool.co.uk,postbox@fullbrook.walsall.sch.uk,1,1,1,,WS5 4NN,Walsall,West Midlands,2026-02-14T09:39:08.488875
104136,Rowley View Nursery School,https://www.rowley-view.walsall.sch.uk/,,0,0,0,outstanding,WS10 7RU,Wednesbury,West Midlands,2026-02-14T09:39:15.371351
104137,Valley Nursery School,https://www.sandbankvalleyfederation.co.uk,,0,0,0,,WS3 1HT,Walsall,West Midlands,2026-02-14T09:39:22.082876
104138,Millfields Nursery School,https://www.millfields-n.walsall.sch.uk,,0,0,0,,WS3 3LU,Walsall,West Midlands,2026-02-14T09:39:26.913822
104140,Alumwell Nursery School,https://www.alumwell-n.walsall.sch.uk,,0,0,0,,WS2 9UP,Walsall,West Midlands,2026-02-14T09:39:33.941165
104141,Ogley Hay Nursery School,https://www.ogley-hay-n.walsall.sch.uk,,0,0,0,,WS8 6AU,Walsall,West Midlands,2026-02-14T09:39:39.581517
104142,Alumwell Junior School,https://www.alumwelljuniorschool.co.uk,,0,0,0,,WS2 9UP,Walsall,West Midlands,2026-02-14T09:39:45.294567
104143,Alumwell Infant School,http://www.alumwell-i.walsall.sch.uk,,1,0,1,,WS2 9UP,Walsall,West Midlands,2026-02-14T09:39:52.898485
104144,Blakenall Heath Junior School,https://www.blakenallheathjunior.co.uk/,,0,0,0,,WS3 3JF,Walsall,West Midlands,2026-02-14T09:39:58.475420
104145,Sunshine Infant and Nursery School,https://www.sunshine.walsall.sch.uk/,,0,0,0,,WS3 1HF,Walsall,West Midlands,2026-02-14T09:40:04.589301
104147,Butts Primary School,https://www.butts.walsall.sch.uk/,postbox@butts.walsall.sch.uk,0,0,0,,WS4 2AH,Walsall,West Midlands,2026-02-14T09:40:09.426361
104150,Delves Infant School,https://www.delvesinfantschool.co.uk,,0,0,0,,WS5 4PU,Walsall,West Midlands,2026-02-14T09:40:15.733759
104153,Elmore Green Primary School,https://www.elmore-green.walsall.sch.uk,,0,0,0,,WS3 2HW,Walsall,West Midlands,2026-02-14T09:40:22.200658
104157,Leamore Primary School,https://www.leamoreprimaryschool.com/,office@leamoreprimaryschool.com,0,0,0,,WS3 2BB,Walsall,West Midlands,2026-02-14T09:40:28.029269
104160,Palfrey Junior School,https://www.palfrey-j.walsall.sch.uk/,,0,0,0,,WS1 4AH,Walsall,West Midlands,2026-02-14T09:40:36.247861
104161,Palfrey Infant School,https://www.palfreyinfant.co.uk,,1,1,1,,WS1 4HY,Walsall,West Midlands,2026-02-14T09:40:41.968541
104162,Whitehall Junior Community School,https://www.whitehall-j.walsall.sch.uk/,,0,0,0,,WS1 3JY,Walsall,West Midlands,2026-02-14T09:40:47.454463
104163,Whitehall Nursery and Infant School,https://www.whitehall-i.walsall.sch.uk/,postbox@whitehall.victrust.org,0,0,0,,WS1 3HS,Walsall,West Midlands,2026-02-14T09:40:53.613470
104168,Abbey Primary School,http://www.abbey.walsall.sch.uk,"POSTBOX@ABBEY.WALSALL.SCH.UK, postbox@abbey.walsall.sch.uk",0,0,0,,WS3 2RP,Walsall,West Midlands,2026-02-14T09:40:59.084900
104169,Lower Farm Primary School,https://www.lowerfarmprimaryschool.co.uk/,"postbox@lower-farm.walsall.sch.uk, postbox@lower-farm.walsall.sch.uk",0,0,1,good,WS3 3QH,Walsall,West Midlands,2026-02-14T09:41:04.640783
104175,King Charles Primary School,https://www.kingcharlesprimary.co.uk,,0,0,0,,WS2 0JN,Walsall,West Midlands,2026-02-14T09:41:15.772410
104176,Pinfold Street Primary School,https://www.pinfoldstreetprimary.co.uk,,0,0,0,,WS10 8PU,Wednesbury,West Midlands,2026-02-14T09:41:21.634081
104178,Salisbury Primary School,https://www.salisbury.walsall.sch.uk,postbox@salisbury.walsall.sch.uk,1,1,1,,WS10 8BQ,Wednesbury,West Midlands,2026-02-14T09:41:29.165159
104179,Kings Hill Primary School,https://www.kings-hill.walsall.sch.uk/,postbox@kings-hill.walsall.sch.uk,1,1,1,,WS10 9JG,Wednesbury,West Midlands,2026-02-14T09:41:37.814132
104187,New Invention Infant School,http://www.invention-i.walsall.sch.uk,,0,0,0,,WV12 5SA,Willenhall,West Midlands,2026-02-14T09:41:43.525888
104188,Short Heath Junior School,https://www.short-heath.walsall.sch.uk,"housingandwelfaresupport@walsall.gov.uk, shortheath@shortheathfederation.org.uk",0,0,0,,WV12 4DS,Willenhall,West Midlands,2026-02-14T09:41:50.424540
104189,County Bridge Primary School,http://www.countybridge.walsall.sch.uk,postbox@countybridge.walsall.sch.uk,0,0,0,,WS2 0DH,Walsall,West Midlands,2026-02-14T09:41:57.402295
104191,Pool Hayes Primary School,https://www.poolhayesprimary.co.uk/,,0,0,0,,WV12 4RX,Willenhall,West Midlands,2026-02-14T09:42:02.800617
104196,Rushall Primary School,https://www.rushall.walsall.sch.uk/,postbox@rus.merciantrust.org.uk,0,0,0,good,WS4 1NQ,Walsall,West Midlands,2026-02-14T09:42:09.770803
104198,Whetstone Field Primary School,https://www.whetstonefield.co.uk,,0,0,0,,WS9 0HJ,Walsall,West Midlands,2026-02-14T09:42:16.576902
104202,Watling Street Primary School,https://www.watling-st.walsall.sch.uk/,"postbox@watling-st.walsall.sch.uk, postbox@watling-st.walsall.sch.uk",0,1,0,,WS8 7LW,Walsall,West Midlands,2026-02-14T09:42:23.146817
104203,Millfield Primary School,https://www.millfieldschool.co.uk/,,0,0,0,,WS8 6BN,Walsall,West Midlands,2026-02-14T09:42:28.832913
104204,Castlefort Junior Mixed and Infant School,https://www.castlefortschool.co.uk,,0,0,0,,WS9 9JP,Walsall,West Midlands,2026-02-14T09:42:35.384007
104207,Radleys Primary School,http://www.radleys.walsall.sch.uk,postbox@radleysprimary.org,0,0,1,,WS4 1JJ,Walsall,West Midlands,2026-02-14T09:42:40.815741
104210,Manor Primary School,https://www.manor.walsall.sch.uk/,postbox@manor.walsall.sch.uk,0,0,1,,B74 3HX,Sutton Coldfield,West Midlands,2026-02-14T09:42:47.702017
104212,Lindens Primary School,https://www.lindens.walsall.sch.uk/,,0,0,0,,B74 2BB,Sutton Coldfield,West Midlands,2026-02-14T09:42:54.912422
104214,Pelsall Village School,https://www.pelsallvillage.co.uk,postbox@pelsallvillage.co.uk,0,0,0,good,WS3 4NJ,Walsall,West Midlands,2026-02-14T09:43:01.210143
104217,Meadow View JMI School,https://www.meadow-view.walsall.sch.uk,,0,0,0,,B43 7UJ,Birmingham,West Midlands,2026-02-14T09:43:07.979840
104222,Little Bloxwich CofE VC Primary School,https://www.lit-bloxwich.walsall.sch.uk/,"postbox@lit-bloxwich.walsall.sch.uk, postbox@lit-bloxwich.walsall.sch.uk",0,0,0,,WS3 3DL,Walsall,West Midlands,2026-02-14T09:43:14.931375
104224,Old Church Church of England C Primary School,https://www.old-church.walsall.sch.uk/,,0,0,0,,WS10 8DL,Wednesbury,West Midlands,2026-02-14T09:43:23.974875
104225,Rosedale Church of England C Infant School,http://www.shortheathfederation.org.uk,,0,0,0,,WV12 4EG,Willenhall,West Midlands,2026-02-14T09:43:30.531444
104226,St Giles Church of England Primary School,https://www.st-giles.walsall.sch.uk/,,0,0,0,outstanding,WV13 2ER,Willenhall,West Midlands,2026-02-14T09:43:37.393125
104228,St John's Church of England Primary School,http://www.stjohnscewalsallwood.co.uk,office@st-johns.walsall.sch.uk,0,1,0,good,WS9 9NA,Walsall,West Midlands,2026-02-14T09:43:51.683564
104230,Blue Coat Church of England Aided Junior School,https://www.bluecoatfederation.co.uk,"postbox@bluecoatfederation.co.uk, postbox@bluecoatfederation.co.uk",1,1,1,good,WS1 2LP,Walsall,West Midlands,2026-02-14T09:43:58.965579
104231,Blue Coat Church of England Aided Infant School,https://www.bluecoatfederation.co.uk,"postbox@bluecoatfederation.co.uk, postbox@bluecoatfederation.co.uk",1,1,1,good,WS1 3AF,Walsall,West Midlands,2026-02-14T09:44:05.422205
104232,St Mary's The Mount Catholic Primary School,https://www.st-marymount.walsall.sch.uk,postbox@st-marymount.walsall.sch.uk,0,1,1,good,WS1 3AY,Walsall,West Midlands,2026-02-14T09:44:11.118104
104233,"St Patrick's Catholic Primary School, Walsall",https://www.st-patricks.walsall.sch.uk,postbox@st-patricks.walsall.sch.uk,0,0,0,,WS2 8HN,Walsall,West Midlands,2026-02-14T09:44:16.894882
104234,"St Peter's Catholic Primary School, Bloxwich",https://www.st-peters.walsall.sch.uk/,,0,0,0,,WS3 3LY,Walsall,West Midlands,2026-02-14T09:44:22.447608
104235,"St Joseph's Catholic Primary School, Darlaston",https://www.st-josephs.walsall.sch.uk/,,0,0,0,,WS10 8HN,Wednesbury,West Midlands,2026-02-14T09:44:28.639926
104236,St Thomas of Canterbury Catholic Primary School,https://www.st-thomas.walsall.sch.uk/,postbox@st-thomas.walsall.sch.uk,0,0,0,,WS3 1SP,Walsall,West Midlands,2026-02-14T09:44:36.054028
104239,St Francis Catholic Primary School,https://www.st-francis-p.walsall.sch.uk,,1,1,1,good,WS4 1RH,Walsall,West Midlands,2026-02-14T09:44:41.019777
104240,St Mary of the Angels Catholic Primary School,http://www.st-maryangel.walsall.sch.uk,,0,1,0,good,WS9 0HA,Walsall,West Midlands,2026-02-14T09:44:50.711775
104241,"St Anne's Catholic Primary School, Streetly",https://www.st-annes.walsall.sch.uk/,,0,1,0,,B74 3PL,Sutton Coldfield,West Midlands,2026-02-14T09:44:57.313093
104255,St Francis of Assisi Catholic College,http://www.stfrancis.cc,"postbox@stfrancis.cc, postbox@stfrancis.cc, postbox@stfrancis.cc",0,0,1,good,WS9 0RN,Walsall,West Midlands,2026-02-14T09:45:04.837249
104259,"St Thomas More Catholic School, Willenhall",http://www.st-thomasmore.walsall.sch.uk/,,0,0,0,,WV14 7BL,Willenhall,West Midlands,2026-02-14T09:45:09.710427
104269,Castle School,https://www.castle.walsall.sch.uk/,"postbox@castle.walsall.sch.uk, postbox@castle.walsall.sch.uk",0,0,0,,WS3 2ED,Walsall,West Midlands,2026-02-14T09:45:16.547172
104271,Jane Lane School,https://www.jane-lane.walsall.sch.uk/,"postbox@jane-lane.walsall.sch.uk, postbox@jane-lane.walsall.sch.uk",0,0,0,,WS2 0JH,Walsall,West Midlands,2026-02-14T09:45:23.564097
104274,Old Hall School,http://www.old-hall.walsall.sch.uk,,0,0,0,outstanding,WS2 7LU,Walsall,West Midlands,2026-02-14T09:45:30.339947
104275,Oakwood School,https://www.oakwood.walsall.sch.uk,"postbox@oak.merciantrust.org.uk, postbox@oak.merciantrust.org.uk",0,0,0,,WS9 9JS,Walsall,West Midlands,2026-02-14T09:45:37.373379
104279,Ashmore Park Nursery School,https://www.ashmoreparknurseryschool.co.uk,,0,0,0,outstanding,WV11 2LH,Wolverhampton,West Midlands,2026-02-14T09:46:16.470687
104280,Eastfield Nursery School,https://www.eastfieldnurseryschool.co.uk,eastfieldnurseryschool@wolverhampton.gov.uk,0,0,0,outstanding,WV1 2HH,Wolverhampton,West Midlands,2026-02-14T09:46:22.088190
